Algorithm,Params,R_Score,Pearson,Spearman,Kendalltau
KNeighborsRegressor,n_neighbors:8-algorithm:kd_tree-metric:minkowski-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:8-algorithm:kd_tree-metric:euclidean-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:8-algorithm:brute-metric:minkowski-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:8-algorithm:brute-metric:euclidean-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:9-algorithm:auto-metric:minkowski-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:9-algorithm:auto-metric:euclidean-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:9-algorithm:ball_tree-metric:minkowski-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:9-algorithm:ball_tree-metric:euclidean-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:9-algorithm:kd_tree-metric:minkowski-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:9-algorithm:kd_tree-metric:euclidean-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:9-algorithm:brute-metric:minkowski-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:9-algorithm:brute-metric:euclidean-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:10-algorithm:auto-metric:minkowski-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:10-algorithm:auto-metric:euclidean-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:10-algorithm:ball_tree-metric:minkowski-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:10-algorithm:ball_tree-metric:euclidean-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:10-algorithm:kd_tree-metric:minkowski-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:10-algorithm:kd_tree-metric:euclidean-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:10-algorithm:brute-metric:minkowski-weights:distance,1.0,1.0,0.999512503018,0.996863557355
KNeighborsRegressor,n_neighbors:10-algorithm:brute-metric:euclidean-weights:distance,1.0,1.0,0.999512503018,0.996863557355
RandomForestRegressor,n_estimators:10-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:True,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:10-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:10-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:True,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:10-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:50-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:50-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:100-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:100-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:200-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:200-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:500-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:500-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:1000-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:1000-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:1500-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:1500-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:2000-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:2000-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
