Algorithm,Params,R_Score,Pearson,Spearman,Kendalltau
KNeighborsRegressor,n_neighbors:2-algorithm:ball_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:ball_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:ball_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:kd_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:kd_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:kd_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:kd_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:brute-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:brute-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:brute-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:2-algorithm:brute-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:auto-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:auto-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:auto-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:auto-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:ball_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:ball_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:ball_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:ball_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:kd_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:kd_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:kd_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:kd_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:brute-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:brute-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:brute-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:3-algorithm:brute-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:auto-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:auto-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:auto-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:auto-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:ball_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:ball_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:ball_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:ball_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:kd_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:kd_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:kd_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:kd_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:brute-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:brute-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:brute-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:4-algorithm:brute-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:auto-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:auto-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:auto-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:auto-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:ball_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:ball_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:ball_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:ball_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:kd_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:kd_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:kd_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:kd_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:brute-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:brute-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:brute-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:5-algorithm:brute-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:auto-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:auto-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:auto-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:auto-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:ball_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:ball_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:ball_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:ball_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:kd_tree-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:kd_tree-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:kd_tree-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:kd_tree-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:brute-metric:minkowski-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:brute-metric:minkowski-weights:distance,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:brute-metric:euclidean-weights:uniform,1.0,1.0,1.0,1.0
KNeighborsRegressor,n_neighbors:6-algorithm:brute-metric:euclidean-weights:distance,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:10-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:True,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:10-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:10-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:True,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:10-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:50-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:True,0.999895704025,0.999963007193,1.0,1.0
RandomForestRegressor,n_estimators:50-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:50-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:True,0.999777000766,0.999896066398,1.0,1.0
RandomForestRegressor,n_estimators:50-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:100-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:True,0.99996403433,0.999984285967,1.0,1.0
RandomForestRegressor,n_estimators:100-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:100-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:True,0.999950017345,0.999983791569,1.0,1.0
RandomForestRegressor,n_estimators:100-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:200-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:True,0.999999705509,0.999999867537,1.0,1.0
RandomForestRegressor,n_estimators:200-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:200-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:True,0.999976185714,0.999991825288,1.0,1.0
RandomForestRegressor,n_estimators:200-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:500-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:True,0.999988965297,0.999996430585,1.0,1.0
RandomForestRegressor,n_estimators:500-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:500-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:True,0.999971688908,0.99999334353,1.0,1.0
RandomForestRegressor,n_estimators:500-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:1000-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:True,0.999995533046,0.999998218401,1.0,1.0
RandomForestRegressor,n_estimators:1000-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:1000-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:1500-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:1500-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:2000-criterion:mse-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
RandomForestRegressor,n_estimators:2000-criterion:mae-min_samples_split:2-min_samples_leaf:1-bootstrap:False,1.0,1.0,1.0,1.0
